timestamp,event_type,agent_id,data
2026-06-12T01:01:22.496998,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3a9fb036-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3471f322-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.500559,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3a9fde4e-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3471e512-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.501061,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa04d3e-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34727b62-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.501627,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa06346-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3472128a-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.502336,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa07f34-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34720c04-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.503090,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa09ca8-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '347208bc-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.504025,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa0bc10-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34727ea0-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.504794,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa0de34-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3471ddba-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.505437,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa0f87e-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '347284e0-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.505841,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa1080a-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34726172-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.506672,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa116e2-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3472414c-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.507544,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa14a40-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34721596-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.508366,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa162dc-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34721e88-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.509035,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa184b0-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3471e17a-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.509470,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa19586-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34725ab0-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.510297,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa1b2e6-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '347289d6-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.510857,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa1cc0e-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34727496-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.512494,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa20b9c-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34720560-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.513093,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa223ac-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3472504c-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.513600,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa23748-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3471ec1a-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.514204,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa24dfa-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3471ef80-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.514763,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa25e58-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34724822-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.515608,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa28284-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '347269ce-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.516510,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa2a91c-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '347234d6-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.516906,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa2b86c-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '347244da-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.517688,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa2d69e-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '347218f2-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.518699,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa2fd4a-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34723170-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.519108,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa30e84-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34722220-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.519581,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa31ff0-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3471d8ec-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.520454,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa3432c-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '347201a0-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.520887,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa3542a-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3471fc8c-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.521471,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa369ce-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34723be8-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.522001,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa37f68-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34728d1e-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.522677,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa39976-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '347281b6-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.523426,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa3b67c-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34725768-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.524297,message_received,AgenteCentral@0.0.0.0:5678,"{'message_id': '3aa3cf18-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': 'poll-t0', 'performative': 'request', 'sender': 'AgenteCentral@0.0.0.0:5678'}"
2026-06-12T01:01:22.525078,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa3f754-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34722dec-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.526522,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa43020-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34720f56-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.526937,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa44024-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34722a5e-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.527542,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa45794-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3471e8aa-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.527929,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa46748-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3471f912-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.528802,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa48840-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34726d02-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.530593,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa4cf26-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34725416-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.531592,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa4f64a-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3472667c-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.531971,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa50540-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3471f322-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.532759,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa5234a-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3471e512-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.533267,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa53718-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34727b62-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.533785,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa54bc2-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3472128a-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.534477,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa55da6-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34720c04-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.535058,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa57d90-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '347208bc-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.536434,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa5b33c-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34727ea0-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.537746,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa5e384-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3471ddba-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.538455,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa6024c-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '347284e0-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.539158,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa61d04-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34726172-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.539527,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa62c5e-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3472414c-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.539922,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa63b7c-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34721596-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.540404,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa64e64-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34721e88-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.541534,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa6603e-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3471e17a-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.542203,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa6922a-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34725ab0-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.542577,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa6a364-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '347289d6-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.542930,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa6b160-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34727496-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.543728,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa6cff6-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34720560-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.544195,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa6e18a-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3472504c-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.544674,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa6f51c-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3471ec1a-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.545605,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa70746-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3471ef80-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.546548,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa73e96-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34724822-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.546909,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa74c6a-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '347269ce-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.547396,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa75fa2-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '347234d6-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.547819,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa77064-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '347244da-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.549946,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa7c2c6-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '347218f2-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.550353,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa7d306-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34723170-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.550722,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa7e1b6-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34722220-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.551086,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa7efee-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3471d8ec-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.553243,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa84232-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '347201a0-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.554029,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa85a60-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3471fc8c-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.554783,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa87b94-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34723be8-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.555390,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa89714-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34728d1e-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.556558,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa8c4f0-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '347281b6-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.557015,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa8d724-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34725768-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.557893,message_received,AgenteP_1@0.0.0.0:5679,"{'message_id': '3aa8ee12-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': 'poll-t0', 'performative': 'request', 'sender': 'AgenteCentral@0.0.0.0:5678'}"
2026-06-12T01:01:22.558950,message_received,AgenteP_2@0.0.0.0:5680,"{'message_id': '3aa92288-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34722dec-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.559559,message_received,AgenteP_2@0.0.0.0:5680,"{'message_id': '3aa93a48-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34720f56-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.560330,message_received,AgenteP_2@0.0.0.0:5680,"{'message_id': '3aa95366-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34722a5e-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.560843,message_received,AgenteP_2@0.0.0.0:5680,"{'message_id': '3aa96cb6-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3471e8aa-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.561757,message_received,AgenteP_2@0.0.0.0:5680,"{'message_id': '3aa98ffc-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3471f912-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.563432,message_received,AgenteP_2@0.0.0.0:5680,"{'message_id': '3aa9d1ce-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34726d02-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.563836,message_received,AgenteP_2@0.0.0.0:5680,"{'message_id': '3aa9e1dc-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34725416-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.564239,message_received,AgenteP_2@0.0.0.0:5680,"{'message_id': '3aa9f01e-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3472667c-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.564621,message_received,AgenteP_2@0.0.0.0:5680,"{'message_id': '3aaa0072-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3471f322-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.565006,message_received,AgenteP_2@0.0.0.0:5680,"{'message_id': '3aaa0f86-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3471e512-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.565482,message_received,AgenteP_2@0.0.0.0:5680,"{'message_id': '3aaa21d8-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '34727b62-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
2026-06-12T01:01:22.566494,message_received,AgenteP_2@0.0.0.0:5680,"{'message_id': '3aaa3ede-65fa-11f1-a1d5-d2c51fa485f2', 'conversation_id': '3472128a-65fa-11f1-a1d5-d2c51fa485f2', 'performative': 'subscribe', 'sender': ''}"
